id,site_id,site_latitude,site_longitude,city,country,date,hour,sulphurdioxide_so2_column_number_density,sulphurdioxide_so2_column_number_density_amf,sulphurdioxide_so2_slant_column_number_density,sulphurdioxide_cloud_fraction,sulphurdioxide_sensor_azimuth_angle,sulphurdioxide_sensor_zenith_angle,sulphurdioxide_solar_azimuth_angle,sulphurdioxide_solar_zenith_angle,sulphurdioxide_so2_column_number_density_15km,month,carbonmonoxide_co_column_number_density,carbonmonoxide_h2o_column_number_density,carbonmonoxide_cloud_height,carbonmonoxide_sensor_altitude,carbonmonoxide_sensor_azimuth_angle,carbonmonoxide_sensor_zenith_angle,carbonmonoxide_solar_azimuth_angle,carbonmonoxide_solar_zenith_angle,nitrogendioxide_no2_column_number_density,nitrogendioxide_tropospheric_no2_column_number_density,nitrogendioxide_stratospheric_no2_column_number_density,nitrogendioxide_no2_slant_column_number_density,nitrogendioxide_tropopause_pressure,nitrogendioxide_absorbing_aerosol_index,nitrogendioxide_cloud_fraction,nitrogendioxide_sensor_altitude,nitrogendioxide_sensor_azimuth_angle,nitrogendioxide_sensor_zenith_angle,nitrogendioxide_solar_azimuth_angle,nitrogendioxide_solar_zenith_angle,formaldehyde_tropospheric_hcho_column_number_density,formaldehyde_tropospheric_hcho_column_number_density_amf,formaldehyde_hcho_slant_column_number_density,formaldehyde_cloud_fraction,formaldehyde_solar_zenith_angle,formaldehyde_solar_azimuth_angle,formaldehyde_sensor_zenith_angle,formaldehyde_sensor_azimuth_angle,uvaerosolindex_absorbing_aerosol_index,uvaerosolindex_sensor_altitude,uvaerosolindex_sensor_azimuth_angle,uvaerosolindex_sensor_zenith_angle,uvaerosolindex_solar_azimuth_angle,uvaerosolindex_solar_zenith_angle,ozone_o3_column_number_density,ozone_o3_column_number_density_amf,ozone_o3_slant_column_number_density,ozone_o3_effective_temperature,ozone_cloud_fraction,ozone_sensor_azimuth_angle,ozone_sensor_zenith_angle,ozone_solar_azimuth_angle,ozone_solar_zenith_angle,uvaerosollayerheight_aerosol_height,uvaerosollayerheight_aerosol_pressure,uvaerosollayerheight_aerosol_optical_depth,uvaerosollayerheight_sensor_zenith_angle,uvaerosollayerheight_sensor_azimuth_angle,uvaerosollayerheight_solar_azimuth_angle,uvaerosollayerheight_solar_zenith_angle,cloud_cloud_fraction,cloud_cloud_top_pressure,cloud_cloud_top_height,cloud_cloud_base_pressure,cloud_cloud_base_height,cloud_cloud_optical_depth,cloud_surface_albedo,cloud_sensor_azimuth_angle,cloud_sensor_zenith_angle,cloud_solar_azimuth_angle,cloud_solar_zenith_angle,pm2_5
id_aj8xxhr4ms,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-11-02,10,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.045900821686016,829106.6875000913,72.92890930175781,50.18175506591797,-129.17919921875,24.37576675415039,0.11466907709838223,2.6274130344393765,0.306647717952762,231.11540222170515,0.9527087807656384,72.92890930175781,50.18175506591797,-129.17919921875,24.37576675415039,,,,,,,,0.9526566267014599,32845.941406253616,9188.348632813511,37605.96093750414,8188.348632813402,10.120138168336075,0.3358802497387302,72.92890167236328,50.18164825439454,-129.17918395996094,24.37578964233398,9.532300000000015
id_vzkfyjulxc,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-11-03,10,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47859448194500553,828954.499999944,71.1740951538086,66.01505279541016,-137.42909240722656,21.180858612060547,0.11577475070952588,3.4700160026547953,0.4072207808494293,235.75880432127315,0.657962322235063,71.1740951538086,66.01505279541016,-137.42909240722656,21.180858612060547,,,,,,,,,,,,,,,,,,,14.7821
id_u4w8bg2npt,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-11-04,11,,,,,,,,,,11.0,0.03282703831792239,2267.6855468752497,2295.329345703378,829538.3750000914,-96.5098876953125,53.45553970336914,-116.13509368896484,37.93877410888672,,,,,,,,,,,,,,,,,,,,,0.14862254261969846,829575.3749999624,-98.18132019042969,53.52970123291016,-116.11089324951172,37.9587287902832,0.1119029596447894,2.9258248805998432,0.3319744765758364,229.35260009764585,0.5149965882301097,-98.18132019042969,53.52970123291016,-116.11089324951172,37.9587287902832,,,,,,,,0.5136607885361284,74382.7578125082,2692.0810546877965,80834.0859375089,1931.9687500002128,15.172182083131554,0.3574646115303433,-98.18132781982422,53.5298194885254,-116.11088562011719,37.95875549316406,6.704099999999995
id_4ntly6kron,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-11-08,10,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4858022928239552,829027.8125000913,71.68170928955078,61.48720932006837,-137.487060546875,23.327163696289066,0.11458171159030268,3.0303211212161543,0.35265898704532694,228.5281066894783,1.0000000000001101,71.68170928955078,61.48720932006837,-137.487060546875,23.327163696289066,,,,,,,,0.9999999872330624,27502.906287040933,10373.709282302552,31811.001110337307,9373.709295069488,44.64977683059272,0.40618839650672534,71.68639116539262,61.48724916073297,-137.4390027775146,23.310625783181994,7.487599999999975
id_u4m8wxlnif,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-11-10,11,,,,,,,,,,11.0,0.0375354252755825,2515.4570312512265,3244.534179689082,829552.3750004045,-97.66116333007812,38.1290283203125,-120.8813247680664,35.775699615478516,,,,,,,,,,,,,,,,,,,,,0.3042083680629525,829573.624999944,-99.61861419677734,38.20468139648438,-120.9031753540039,35.79634475708007,0.11089937388896194,2.5147452354429456,0.28325289487836836,226.5968017577972,0.9141618609427788,-99.61861419677734,38.20468139648438,-120.9031753540039,35.79634475708007,,,,,,,,0.9142788052559906,56072.44921875618,4994.85058593805,63586.347656257,3994.85058593794,16.703678131105356,0.35493117570880983,-99.61862182617188,38.20478439331055,-120.90316772460938,35.79636001586915,15.922000000000038
id_xpurxbwjei,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-11-11,11,0.00016899539332373067,0.7786442041397952,0.00013158727961128165,0.10186585783959556,-102.6748275756836,3.2802057266235356,-125.21485137939455,31.963047027587894,6.321526598185997e-05,11.0,0.03556005035660411,2482.666223867671,2264.905142222414,829448.2758382407,-83.99532302250823,3.459426470851084,-125.18582706264017,31.96358478017378,6.666471017525335e-05,2.9566492230518252e-05,3.709821612574569e-05,0.00011150712089148647,8613.74494747125,-1.200032114982737,0.030603274703029187,829463.3125000914,-102.6748275756836,3.2802057266235356,-125.21485137939455,31.963047027587894,-4.8590427468303356e-05,1.061050772667048,-0.00011176148109372073,0.10186585783959556,31.963047027587894,-125.21485137939455,3.2802057266235356,-102.6748275756836,-1.2000465393067727,829463.3125000914,-102.6748275756836,3.2802057266235356,-125.21485137939455,31.963047027587894,0.11188527196646969,2.19549870491052,0.2494203448295868,231.40000915529893,0.10485241562129222,-102.6748275756836,3.2802057266235356,-125.21485137939455,31.963047027587894,,,,,,,,,,,,,,,,,,,8.186400000000017
id_uhnv6lo0x0,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-11-15,11,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027090674266222123,829647.3125000914,-98.83793640136719,46.60659408569335,-121.91078186035158,37.59477996826172,0.11435852944852182,2.555742740631385,0.29660856723788664,225.36033630373575,1.0000000000001101,-98.83793640136719,46.60659408569335,-121.91078186035158,37.59477996826172,,,,,,,,1.0000000000001101,19381.861328127135,12720.0126953139,22542.58984375248,11720.012695313791,134.32650756837418,0.3641380667686863,-98.83794403076172,46.60670471191406,-121.9107666015625,37.59479904174805,12.977900000000002
id_lw2gz6yj0r,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-11-16,11,-0.0006063145561659508,0.8830420170807063,-0.0005354012704593744,0.27691301063531476,-101.50501251220703,16.288997650146484,-126.01712799072267,33.74723434448242,-0.00025262469903382666,11.0,0.03429342262787015,2779.033164116945,2286.087213033703,829543.7500000913,-97.52522177547536,16.331834315862427,-126.03325952802699,33.760849264969515,6.304353561185496e-05,2.7175648497029212e-05,3.586788893299385e-05,0.00010461783559746803,7311.869344431806,-0.7989614216705864,0.08779642539806991,829564.3966129365,-101.50501218665164,16.28899766521849,-126.01714298176952,33.747239529253186,0.00010503826827617499,1.1921711884610209,6.711193991101916e-05,0.27691301063531476,33.74723434448242,-126.01712799072267,16.288997650146484,-101.50501251220703,-0.7990210756673207,829564.3966129365,-101.50501218665164,16.28899766521849,-126.01714298176952,33.747239529253186,0.1116203281356239,2.2588928693389367,0.2560456884014328,234.76830875760118,0.2781353203720159,-101.50501218665164,16.28899766521849,-126.01714298176952,33.747239529253186,,,,,,,,,,,,,,,,,,,7.996700000000045
id_l8l7rsopj3,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-11-17,11,,,,,,,,,,11.0,0.03669219836592508,2364.6315917967677,2774.8161621092495,829398.4374999624,72.60316467285156,22.742109298706055,-131.1749725341797,30.195390701293945,,,,,,,,,,,,,,,,,,,,,-1.6520411179788566,829417.3125004229,75.57300817449261,22.608302168332955,-131.16564663591393,30.191664007678515,0.11276856814222455,2.270794580774092,0.259746761137567,230.83088315870756,0.571200222702503,75.57300817449261,22.608302168332955,-131.16564663591393,30.191664007678515,,,,,,,,,,,,,,,,,,,12.610299999999976
id_5iof8r0u9z,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-11-18,10,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1364388465875637,829241.9374997783,72.92676544189453,50.18278884887695,-137.5996856689453,26.99611854553223,0.11367408186194242,2.6825249195091705,0.31036323308936403,224.6203002929087,0.7868722081182283,72.92676544189453,50.18278884887695,-137.5996856689453,26.99611854553223,,,,,,,,0.7891460061074173,44491.3085937549,6855.825683594505,50358.625000005544,5855.825683594395,3.808466434479179,0.3743076622486527,72.9267578125,50.18268585205078,-137.59967041015625,26.996137619018555,13.279399999999953
id_vb9jhkecxq,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-11-23,10,,,,,,,,,,11.0,0.029208647087214407,2267.6455078123468,2223.310302734225,829334.812499944,71.82463073730469,42.991554260253906,-137.63796997070312,28.588674545288086,,,,,,,,,,,,,,,,,,,,,-0.09558254480361505,829357.3124999624,73.69412231445312,42.79969787597656,-137.62234497070312,28.591693878173828,0.10693998634814732,2.5625247955321107,0.2790668904781215,232.37257385252855,0.9999999999999547,73.69412231445312,42.79969787597656,-137.62234497070312,28.591693878173828,,,,,,,,1.0000000000001101,64564.18359375711,3912.2194824223056,72103.31250000795,2912.2194824221956,18.918661117555793,0.3908195197582675,73.6941146850586,42.79960632324218,-137.622314453125,28.59170913696289,8.634900000000005
id_w9dyyc53yo,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-11-24,10,-0.00036093391827311615,0.719444274902423,-0.0002596718550194341,0.16910192370416596,71.64087677001953,61.87563705444337,-145.22914123535156,25.764917373657227,-9.529057570035687e-05,11.0,0.03338295099197018,2342.8206374909487,2038.571579126628,829165.1875000913,70.01276852961406,61.77270466287133,-145.11654015745378,25.83149359080332,5.560617864831032e-05,2.0988525648138003e-05,3.461764936219351e-05,0.0001359710295219124,9580.23522579232,-1.6678318977357793,0.09488232433796974,829193.3750000913,71.64087677001953,61.87563705444337,-145.22914123535156,25.764917373657227,0.00020747911185028454,1.3448562622071794,0.00020999166008552986,0.16910192370416596,25.764917373657227,-145.22914123535156,61.87563705444337,71.64087677001953,-1.6678330898286748,829193.3750000913,71.64087677001953,61.87563705444337,-145.22914123535156,25.764917373657227,0.11248684674502658,3.1558527946475645,0.3605681061745087,231.67871093752552,0.1693588644266315,71.64087677001953,61.87563705444337,-145.22914123535156,25.764917373657227,,,,,,,,0.19869721890226547,50681.22228905495,5785.41689032367,57666.044930944125,4785.416853942912,2.358839495346899,0.27080313645362464,71.64267528474154,61.87551936684252,-145.21459609347744,25.757626078995596,12.091999999999986
id_z0hy4ao3bp,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-11-25,11,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08907886407342598,829790.4374999439,-97.683729359832,59.00354709363741,-123.44346790976817,40.73515994698558,0.11203050039998083,3.1637232979896774,0.35811975621726033,232.02390160040224,0.7720630197979075,-97.683729359832,59.00354709363741,-123.44346790976817,40.73515994698558,,,,,,,,0.7631994452454021,63024.32491095441,4044.597733278418,70913.35395101686,3044.597893307966,4.785740343341019,0.3578517318142198,-97.68886235054683,58.948923081426294,-123.45275993027008,40.72073340355838,10.676000000000045
id_6nw62zjypk,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-12-01,11,,,,,,,,,,12.0,0.037403695285317756,1925.5084228514324,1176.4439697264831,829801.374999944,-97.10670471191406,46.20589447021485,-127.52896118164064,38.22418975830078,5.8100846217696856e-05,2.330952338524471e-05,3.479132283245214e-05,0.00013221218250688356,9580.300151094005,-0.5333617329596048,0.12165821343657102,829830.0624997781,-98.86967468261719,46.28866958618164,-127.5182113647461,38.2420654296875,0.00011883649131047157,1.6942585706706286,0.00014516865485343926,0.30202808976165324,38.2420654296875,-127.5182113647461,46.28866958618164,-98.86967468261719,-0.5333681702612405,829830.0624997781,-98.86967468261719,46.28866958618164,-127.5182113647461,38.2420654296875,0.1126863136887249,2.6818883419029698,0.306656688451685,230.4346466063837,0.30234661698333287,-98.86967468261719,46.28866958618164,-127.5182113647461,38.2420654296875,,,,,,,,,,,,,,,,,,,18.132200000000022
id_2wagxwzok1,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-12-04,10,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2642468430585403,829416.4269015096,72.88847794861572,50.51577130457918,-143.9639052183363,28.382786338727342,0.11179394281599718,2.650446199285573,0.3019157261553669,224.99985812902915,0.9999999999999325,72.88847794861572,50.51577130457918,-143.9639052183363,28.382786338727342,,,,,,,,1.0000000000001101,35277.644531253885,8585.318359375946,40566.43359375447,7585.318359375836,28.563030242923066,0.33834597468379884,72.8902816772461,50.515663146972656,-143.94464111328128,28.37233543395996,7.89629999999999
id_1rhfhmqxeb,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-12-05,10,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1123964414155443,829269.3682960579,71.14044467709274,66.23330631616635,-152.0720545208814,25.96940155512566,0.116834985939525,3.44048166213074,0.4060350490156458,241.79232424512773,0.76165981245758,71.14044467709274,66.23330631616635,-152.0720545208814,25.96940155512566,,,,,,,,,,,,,,,,,,,17.47939999999992
id_529r0kkaf1,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-12-06,11,,,,,,,,,,12.0,0.03633297234774117,2085.677246094026,3443.2888183598307,829858.5000001098,-96.51449584960938,53.458866119384766,-127.60934448242188,39.50721359252929,9.861186845225878e-05,6.554130959555908e-05,3.30705624946785e-05,0.00016885212971825113,9580.298322781913,-0.40047758817663803,0.13877752423283343,829894.749999815,-98.21857452392578,53.19267654418945,-127.63835906982422,39.451168060302734,0.00010205484431933199,1.6390315294262092,0.00010877589375011061,0.30490782856934423,39.451168060302734,-127.63835906982422,53.19267654418945,-98.21857452392578,-0.4004830121993126,829894.749999815,-98.21857452392578,53.19267654418945,-127.63835906982422,39.451168060302734,0.11031441390511915,2.893433570861171,0.3237586617469066,228.82922363276148,0.30576986074440815,-98.21857452392578,53.19267654418945,-127.63835906982422,39.451168060302734,,,,,,,,0.30506587028506776,79181.75000000872,2143.202148437736,87887.60156250968,1217.5958251954467,4.3142714500432,0.3438460826874158,-98.21858215332031,53.19277572631836,-127.63835144042969,39.45119094848633,19.40229999999997
id_k086ej7al0,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-12-09,10,,,,,,,,,,12.0,0.03411431299672003,2847.3455104127133,4537.591390551062,829508.0149824525,71.7730712890625,43.621490478515625,-143.3600616455078,29.370904922485348,,,,,,,,,,,,,,,,,,,,,-0.8990039100370066,829530.8750002065,73.65824025601954,43.11534678407022,-143.28817831848815,29.424386473778007,0.1099621777717644,2.5357484881369086,0.28383848515222165,225.73866120141454,0.9824896996507655,73.65824025601954,43.11534678407022,-143.28817831848815,29.424386473778007,,,,,,,,0.982671380043138,51284.367187505646,5735.527343750632,58629.500000006454,4735.527343750521,20.619918823244458,0.31991913914684006,73.65837860107422,43.11381530761719,-143.2878875732422,29.42462730407715,27.939199999999943
id_87gfu4pz1j,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-12-10,10,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2388213874863665,829369.1288952203,71.63636277560117,61.87807295382212,-150.90570983281626,26.914041502828987,0.1115663039494706,3.1907695134340655,0.3615741032979576,229.37878411512483,0.9999999913543891,71.63636277560117,61.87807295382212,-150.90570983281626,26.914041502828987,,,,,,,,0.9999999569162122,48518.324526431235,6125.2010234962945,55130.47834179833,5125.201066580083,14.5354173011484,0.3284981549847953,71.63826811628427,61.878059362315334,-150.89295849144278,26.905755259633157,7.296100000000036
id_leinsxjmnp,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-12-11,11,,,,,,,,,,12.0,0.03280900791287492,2242.8378906250477,1.0000000000000213,829926.1875000177,-96.03861236572266,59.13067626953125,-127.50879669189453,40.55845642089844,5.840528112298994e-05,2.3688980399911297e-05,3.4716298904089235e-05,0.00013417976830550345,8613.743040283545,0.23049772305972133,0.1674677334254254,829963.8293358675,-97.70180965669181,58.82447071758981,-127.5885041246171,40.501598093081185,0.00010604226305489362,1.7877624408292254,0.00012887603484959632,0.3964970855326737,40.501598093081185,-127.5885041246171,58.82447071758981,-97.70180965669181,0.23050139816874296,829963.8293358675,-97.70180965669181,58.82447071758981,-127.5885041246171,40.501598093081185,0.11076570337981599,3.1449503477155067,0.35203796922390623,228.53959699171583,0.39807368682472505,-97.70180965669181,58.82447071758981,-127.5885041246171,40.501598093081185,,,,,,,,0.40535745024685554,81183.52343750893,1908.7973632814603,88155.4921875097,1163.091796875128,5.2385587692266515,0.3487420976162341,-97.70143127441406,58.824562072753906,-127.59085083007814,40.50272750854492,11.324399999999969
id_b2v1hmo38s,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-12-12,11,-0.00018289183208255249,0.8725280165673264,-0.00015957825235092906,0.2598395943641949,-99.68000793457031,37.59992218017578,-131.60694885253906,36.79254150390626,-6.864791794215154e-05,12.0,0.04353376850486281,4027.3002929691934,3450.60595703163,829890.3125000914,-97.70198059082031,37.52580642700195,-131.59278869628906,36.770660400390625,8.771287684795482e-05,5.359806891647758e-05,3.411481156945604e-05,0.0001261398574570333,9580.306484894558,-0.3556130528450404,0.12553589046002817,829911.3125000914,-99.68000793457031,37.59992218017578,-131.60694885253906,36.79254150390626,0.00010225211008220175,0.8644400238991736,3.0019900805203757e-05,0.2598395943641949,36.79254150390626,-131.60694885253906,37.59992218017578,-99.68000793457031,-0.3556057810783778,829911.3125000914,-99.68000793457031,37.59992218017578,-131.60694885253906,36.79254150390626,0.10771127045155758,2.4749681949618205,0.2701422572136223,223.1165313720949,0.2619638144970229,-99.68000793457031,37.59992218017578,-131.60694885253906,36.79254150390626,,,,,,,,0.27257108688357495,38965.00000000429,7814.36718750086,43830.601562504824,6927.765625000763,5.162594795227619,0.3225206732750294,-99.68001556396484,37.60000610351562,-131.60693359375,36.79255294799805,19.105700000000034
id_yrqxz3wkt2,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-12-14,10,-0.00018036650726570462,0.8322108387946521,-0.00015010296192484825,0.0877757668495119,74.52426147460938,34.25111770629883,-142.49192810058594,30.279069900512695,-6.599340849788414e-05,12.0,0.04157858154645716,2164.51222917261,4589.322380512517,829616.7867230193,72.38347805179639,34.4320919465625,-142.51283848682925,30.282543234294202,5.8403813454784234e-05,2.4576927899032102e-05,3.3826887374741536e-05,9.993585990741174e-05,8613.744191071257,-0.8697190284728417,0.05881897360086044,829638.312499944,74.52426147460938,34.25111770629883,-142.49192810058594,30.279069900512695,0.0002407824213150726,1.1831200122832453,0.00022096422617322206,0.0877757668495119,30.279069900512695,-142.49192810058594,34.25111770629883,74.52426147460938,-0.8697223067283043,829638.312499944,74.52426147460938,34.25111770629883,-142.49192810058594,30.279069900512695,0.10904777795075635,2.365017414092858,0.26340731978414667,229.7650451660001,0.08700991421937355,74.52426147460938,34.25111770629883,-142.49192810058594,30.279069900512695,,,,,,,,0.09963533282281066,23478.628906252587,11463.446289063762,27073.035156252983,10463.446289063653,2.5837936401370034,0.2480999529361998,74.52425384521484,34.251033782958984,-142.49191284179688,30.27907943725586,25.790499999999906
id_5snkwd3pw3,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-12-15,10,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0911518335343608,829453.8125000914,72.1748275756836,57.049903869628906,-149.83753967285156,27.641508102416996,0.11107928305865558,2.840128660202339,0.32161402702335085,226.7376251220953,1.0000000000001101,72.1748275756836,57.049903869628906,-149.83753967285156,27.641508102416996,,,,,,,,1.0000000000001101,30163.04687500332,9784.281250001077,34377.53906250378,8784.281250000968,79.54196166993063,0.3449778854847334,72.17481994628906,57.04981613159179,-149.83750915527344,27.641527175903317,25.024900000000056
id_y6sth5g387,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2023-12-31,10,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1794047355653154,829721.3750000914,72.17489624023438,57.052955627441406,-153.03712463378906,26.546463012695316,0.10764322429896586,2.871856451034862,0.31514710187915457,224.53933715822785,1.0000000000001101,72.17489624023438,57.052955627441406,-153.03712463378906,26.546463012695316,,,,,,,,1.0000000000001101,34266.203125003776,8821.578125000971,39023.1601562543,7821.578125000861,17.882839202882828,0.30020099878314466,72.17488861083984,57.0528564453125,-153.0370788574219,26.546482086181644,45.28920000000008
id_eupgj0ajek,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2024-01-14,11,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.050548672676202,829936.4375000914,-102.88825225830078,2.153990507125855,-138.5183868408203,29.594663619995117,0.1067566797137378,2.1563463211061946,0.23471437394621572,228.17268371584544,1.0000000000001101,-102.88825225830078,2.153990507125855,-138.5183868408203,29.594663619995117,,,,,,,,,,,,,,,,,,,21.803400000000025
id_s55r8is6bv,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2024-01-15,10,,,,,,,,,,1.0,0.05477705597879322,2512.79516601646,4371.8325195327025,829718.2500002757,72.37986755371094,34.432861328125,-145.33140563964847,26.53128433227539,,,,,,,,,,,,,0.00021098414435985496,0.8479032516480615,0.00011218340659981215,0.3905436098576109,26.54805946350098,-145.34672546386722,34.25171661376953,74.51885223388672,-1.6991802453997,829737.8125001098,74.51885223388672,34.25171661376953,-145.34672546386722,26.54805946350098,0.10747370868922702,2.340100526810002,0.2568700015545231,233.83834838870283,0.3918942511082214,74.51885223388672,34.25171661376953,-145.34672546386722,26.54805946350098,,,,,,,,0.4414050877094755,50154.25781250552,5879.438476563148,57387.33984375632,4879.4384765630375,3.359488010406864,0.2507528066635408,74.51884460449219,34.25163269042968,-145.34671020507812,26.548069000244144,43.34079999999994
id_2h1jitnt63,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2024-01-16,10,0.0003462577005847978,0.6328710913657575,0.0002191364910686192,0.24304282665250504,72.17047882080078,57.05062484741211,-153.89199829101562,23.95915412902832,8.474152127745732e-05,1.0,0.04317605495453165,1625.1478271485444,1253.8602294922698,829483.5625000545,70.51873779296875,56.97802734374999,-153.7663116455078,23.991441726684567,,,,,,,,,,,,,0.00039080614806149373,1.030949711799529,0.00033411377808076126,0.24304282665250504,23.95915412902832,-153.89199829101562,57.05062484741211,72.17047882080078,0.15064305067061026,829511.0624999256,72.17047882080078,57.05062484741211,-153.89199829101562,23.95915412902832,0.10486908257006658,2.893683195113876,0.3093587160110196,229.84815979001846,0.2416232228278897,72.17047882080078,57.05062484741211,-153.89199829101562,23.95915412902832,,,,,,,,0.23686379154780032,37343.82280971539,8243.241773646763,42515.722514692745,7243.242113010367,1.5395958506265317,0.2573254973979559,72.17314540429396,57.05056172866689,-153.86984661782722,23.945117951723645,36.29879999999999
id_r2w2zj9i55,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2024-01-24,11,,,,,,,,,,1.0,0.0497116260230607,2156.4973144534106,2657.979980469102,829815.8125001098,-98.08218383789062,27.479280471801754,-132.3924102783203,29.902263641357422,,,,,,,,,,,,,0.0003424921887927895,1.2918052673344136,0.00038045327528392494,0.3797169029713938,29.870086669921875,-132.4269561767578,27.220294952392575,-100.60462951660156,0.07573675364258421,829838.5625002757,-100.60462951660156,27.220294952392575,-132.4269561767578,29.870086669921875,0.107877306640184,2.2860314846046412,0.25068882107743007,232.16804504402242,0.3809206187726332,-100.60462951660156,27.220294952392575,-132.4269561767578,29.870086669921875,,,,,,,,,,,,,,,,,,,32.91939999999989
id_m2efkjdtz3,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2024-01-25,11,-0.0002802729086053684,0.7636225326377675,-0.00021407616867726825,0.03557872402913965,76.50235664266988,11.341219406697714,-138.412989067492,26.339143436937942,-0.00010592361137103258,1.0,0.04926878958940994,1954.9897460939437,1107.494018554797,829649.8125000822,70.86935424804688,11.428628921508789,-138.43301391601562,26.356346130371094,7.040303166938976e-05,3.799611691266954e-05,3.240691475672023e-05,0.00010879147136733599,7311.869140624831,-1.6234130940610376,0.02489815405577289,829670.7499999809,76.50819404038312,11.270533921377279,-138.40346188595564,26.346119374740606,0.00019194048887269296,0.8674871267141594,0.00010148751905223094,0.03557872402913965,26.339143436937942,-138.412989067492,11.341219406697714,76.50235664266988,-1.6233992828241517,829670.7499999809,76.50819404038312,11.270533921377279,-138.40346188595564,26.346119374740606,0.10757458283676317,2.147227890752527,0.23474076250015255,228.58259679083716,0.03390129687520444,76.50235664266988,11.341219406697714,-138.412989067492,26.339143436937942,,,,,,,,,,,,,,,,,,,20.99319999999998
id_jnc3rzfzzv,617002d2965742002965ab69,0.39738,32.64111,Kampala,Uganda,2024-01-26,10,0.00015917867675955259,0.867742324697271,0.00013812024830388249,0.0682279023498177,73.61887284990996,43.427314310584315,-146.1831953869398,23.29469281380274,5.871150249504967e-05,1.0,,,,,,,,,6.245126467771964e-05,3.2281235164435944e-05,3.0170029513283697e-05,0.00012118592957409858,7311.869290978786,-0.8351654522832903,0.05780836714338579,829443.293713638,73.61887284990996,43.427314310584315,-146.1831953869398,23.29469281380274,0.00034255538175025573,1.0348035970409988,0.0002814474992372998,0.0682279023498177,23.29469281380274,-146.1831953869398,43.427314310584315,73.61887284990996,-0.8351620057071769,829443.293713638,73.61887284990996,43.427314310584315,-146.1831953869398,23.29469281380274,0.10637485091362911,2.46064234979027,0.2670670347492898,225.7556305218328,0.0639119236612133,73.61887284990996,43.427314310584315,-146.1831953869398,23.29469281380274,,,,,,,,0.06698126618825419,33499.76819705112,9070.439206844216,38142.267454252105,8070.439182067027,2.4215637148471205,0.21389304939398562,73.62119262680696,43.42719368480838,-146.14844009972947,23.278460827865587,28.65740000000003
